COUNTRY_CODE,COUNTRY_TITLE,ISO_YEAR,ISO_WEEK,TRANSMISSION,TRANSMISSION_CL,TRANSMISSION_COM,SERIOUSNESS,SERIOUSNESS_CL,SERIOUSNESS_COM,IMPACT,IMPACT_CL,IMPACT_COM,ISO_SD,ISO_ED,ISOYW,ISO_YW,ISO_YW_STR,ISO2,WHOREGION,FLUREGION,FLU_SEASON,COUNTRY_ID,YEAR_ID,WEEK_ID
CHN,China,2014,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/23/2014,6/29/2014,201426,2014-26,201426,CN,WPR,FLU_EST_ASIA,Both,285,223,69
CHN,China,2014,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/30/2014,7/6/2014,201427,2014-27,201427,CN,WPR,FLU_EST_ASIA,Both,285,223,70
CHN,China,2014,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/7/2014,7/13/2014,201428,2014-28,201428,CN,WPR,FLU_EST_ASIA,Both,285,223,71
CHN,China,2014,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/14/2014,7/20/2014,201429,2014-29,201429,CN,WPR,FLU_EST_ASIA,Both,285,223,72
CHN,China,2014,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/21/2014,7/27/2014,201430,2014-30,201430,CN,WPR,FLU_EST_ASIA,Both,285,223,73
CHN,China,2014,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/28/2014,8/3/2014,201431,2014-31,201431,CN,WPR,FLU_EST_ASIA,Both,285,223,74
CHN,China,2014,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/4/2014,8/10/2014,201432,2014-32,201432,CN,WPR,FLU_EST_ASIA,Both,285,223,75
CHN,China,2014,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/11/2014,8/17/2014,201433,2014-33,201433,CN,WPR,FLU_EST_ASIA,Both,285,223,76
CHN,China,2014,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/18/2014,8/24/2014,201434,2014-34,201434,CN,WPR,FLU_EST_ASIA,Both,285,223,77
CHN,China,2014,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/25/2014,8/31/2014,201435,2014-35,201435,CN,WPR,FLU_EST_ASIA,Both,285,223,78
CHN,China,2014,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/1/2014,9/7/2014,201436,2014-36,201436,CN,WPR,FLU_EST_ASIA,Both,285,223,79
CHN,China,2014,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/8/2014,9/14/2014,201437,2014-37,201437,CN,WPR,FLU_EST_ASIA,Both,285,223,80
CHN,China,2014,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/15/2014,9/21/2014,201438,2014-38,201438,CN,WPR,FLU_EST_ASIA,Both,285,223,81
CHN,China,2014,39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/22/2014,9/28/2014,201439,2014-39,201439,CN,WPR,FLU_EST_ASIA,Both,285,223,82
CHN,China,2014,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/29/2014,10/5/2014,201440,2014-40,201440,CN,WPR,FLU_EST_ASIA,Both,285,223,83
CHN,China,2014,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/6/2014,10/12/2014,201441,2014-41,201441,CN,WPR,FLU_EST_ASIA,Both,285,223,84
CHN,China,2014,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/13/2014,10/19/2014,201442,2014-42,201442,CN,WPR,FLU_EST_ASIA,Both,285,223,85
CHN,China,2014,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/20/2014,10/26/2014,201443,2014-43,201443,CN,WPR,FLU_EST_ASIA,Both,285,223,86
CHN,China,2014,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/27/2014,11/2/2014,201444,2014-44,201444,CN,WPR,FLU_EST_ASIA,Both,285,223,87
CHN,China,2014,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/3/2014,11/9/2014,201445,2014-45,201445,CN,WPR,FLU_EST_ASIA,Both,285,223,88
CHN,China,2014,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/10/2014,11/16/2014,201446,2014-46,201446,CN,WPR,FLU_EST_ASIA,Both,285,223,89
CHN,China,2014,47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/17/2014,11/23/2014,201447,2014-47,201447,CN,WPR,FLU_EST_ASIA,Both,285,223,90
CHN,China,2014,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/24/2014,11/30/2014,201448,2014-48,201448,CN,WPR,FLU_EST_ASIA,Both,285,223,91
CHN,China,2014,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/1/2014,12/7/2014,201449,2014-49,201449,CN,WPR,FLU_EST_ASIA,Both,285,223,92
CHN,China,2014,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/8/2014,12/14/2014,201450,2014-50,201450,CN,WPR,FLU_EST_ASIA,Both,285,223,93
CHN,China,2014,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/15/2014,12/21/2014,201451,2014-51,201451,CN,WPR,FLU_EST_ASIA,Both,285,223,94
CHN,China,2014,52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/22/2014,12/28/2014,201452,2014-52,201452,CN,WPR,FLU_EST_ASIA,Both,285,223,95
CHN,China,2015,1,,,,,,,,,,12/29/2014,1/4/2015,201501,2015-01,20151,CN,WPR,FLU_EST_ASIA,Both,285,224,44
CHN,China,2015,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/5/2015,1/11/2015,201502,2015-02,20152,CN,WPR,FLU_EST_ASIA,Both,285,224,45
CHN,China,2015,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/12/2015,1/18/2015,201503,2015-03,20153,CN,WPR,FLU_EST_ASIA,Both,285,224,46
CHN,China,2015,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/19/2015,1/25/2015,201504,2015-04,20154,CN,WPR,FLU_EST_ASIA,Both,285,224,47
CHN,China,2015,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/26/2015,2/1/2015,201505,2015-05,20155,CN,WPR,FLU_EST_ASIA,Both,285,224,48
CHN,China,2015,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/2/2015,2/8/2015,201506,2015-06,20156,CN,WPR,FLU_EST_ASIA,Both,285,224,49
CHN,China,2015,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/9/2015,2/15/2015,201507,2015-07,20157,CN,WPR,FLU_EST_ASIA,Both,285,224,50
CHN,China,2015,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/16/2015,2/22/2015,201508,2015-08,20158,CN,WPR,FLU_EST_ASIA,Both,285,224,51
CHN,China,2015,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/23/2015,3/1/2015,201509,2015-09,20159,CN,WPR,FLU_EST_ASIA,Both,285,224,52
CHN,China,2015,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/2/2015,3/8/2015,201510,2015-10,201510,CN,WPR,FLU_EST_ASIA,Both,285,224,53
CHN,China,2015,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/9/2015,3/15/2015,201511,2015-11,201511,CN,WPR,FLU_EST_ASIA,Both,285,224,54
CHN,China,2015,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/16/2015,3/22/2015,201512,2015-12,201512,CN,WPR,FLU_EST_ASIA,Both,285,224,55
CHN,China,2015,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/23/2015,3/29/2015,201513,2015-13,201513,CN,WPR,FLU_EST_ASIA,Both,285,224,56
CHN,China,2015,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/30/2015,4/5/2015,201514,2015-14,201514,CN,WPR,FLU_EST_ASIA,Both,285,224,57
CHN,China,2015,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/6/2015,4/12/2015,201515,2015-15,201515,CN,WPR,FLU_EST_ASIA,Both,285,224,58
CHN,China,2015,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/13/2015,4/19/2015,201516,2015-16,201516,CN,WPR,FLU_EST_ASIA,Both,285,224,59
CHN,China,2015,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/20/2015,4/26/2015,201517,2015-17,201517,CN,WPR,FLU_EST_ASIA,Both,285,224,60
CHN,China,2015,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/27/2015,5/3/2015,201518,2015-18,201518,CN,WPR,FLU_EST_ASIA,Both,285,224,61
CHN,China,2015,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/4/2015,5/10/2015,201519,2015-19,201519,CN,WPR,FLU_EST_ASIA,Both,285,224,62
CHN,China,2015,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/11/2015,5/17/2015,201520,2015-20,201520,CN,WPR,FLU_EST_ASIA,Both,285,224,63
CHN,China,2015,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/18/2015,5/24/2015,201521,2015-21,201521,CN,WPR,FLU_EST_ASIA,Both,285,224,64
CHN,China,2015,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/25/2015,5/31/2015,201522,2015-22,201522,CN,WPR,FLU_EST_ASIA,Both,285,224,65
CHN,China,2015,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/1/2015,6/7/2015,201523,2015-23,201523,CN,WPR,FLU_EST_ASIA,Both,285,224,66
CHN,China,2015,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/8/2015,6/14/2015,201524,2015-24,201524,CN,WPR,FLU_EST_ASIA,Both,285,224,67
CHN,China,2015,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/15/2015,6/21/2015,201525,2015-25,201525,CN,WPR,FLU_EST_ASIA,Both,285,224,68
CHN,China,2015,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/22/2015,6/28/2015,201526,2015-26,201526,CN,WPR,FLU_EST_ASIA,Both,285,224,69
CHN,China,2015,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/29/2015,7/5/2015,201527,2015-27,201527,CN,WPR,FLU_EST_ASIA,Both,285,224,70
CHN,China,2015,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/6/2015,7/12/2015,201528,2015-28,201528,CN,WPR,FLU_EST_ASIA,Both,285,224,71
CHN,China,2015,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/13/2015,7/19/2015,201529,2015-29,201529,CN,WPR,FLU_EST_ASIA,Both,285,224,72
CHN,China,2015,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/20/2015,7/26/2015,201530,2015-30,201530,CN,WPR,FLU_EST_ASIA,Both,285,224,73
CHN,China,2015,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/27/2015,8/2/2015,201531,2015-31,201531,CN,WPR,FLU_EST_ASIA,Both,285,224,74
CHN,China,2015,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/3/2015,8/9/2015,201532,2015-32,201532,CN,WPR,FLU_EST_ASIA,Both,285,224,75
CHN,China,2015,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/10/2015,8/16/2015,201533,2015-33,201533,CN,WPR,FLU_EST_ASIA,Both,285,224,76
CHN,China,2015,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/17/2015,8/23/2015,201534,2015-34,201534,CN,WPR,FLU_EST_ASIA,Both,285,224,77
CHN,China,2015,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/24/2015,8/30/2015,201535,2015-35,201535,CN,WPR,FLU_EST_ASIA,Both,285,224,78
CHN,China,2015,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/31/2015,9/6/2015,201536,2015-36,201536,CN,WPR,FLU_EST_ASIA,Both,285,224,79
CHN,China,2015,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/7/2015,9/13/2015,201537,2015-37,201537,CN,WPR,FLU_EST_ASIA,Both,285,224,80
CHN,China,2015,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/14/2015,9/20/2015,201538,2015-38,201538,CN,WPR,FLU_EST_ASIA,Both,285,224,81
CHN,China,2015,39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/21/2015,9/27/2015,201539,2015-39,201539,CN,WPR,FLU_EST_ASIA,Both,285,224,82
CHN,China,2015,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/28/2015,10/4/2015,201540,2015-40,201540,CN,WPR,FLU_EST_ASIA,Both,285,224,83
CHN,China,2015,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/5/2015,10/11/2015,201541,2015-41,201541,CN,WPR,FLU_EST_ASIA,Both,285,224,84
CHN,China,2015,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/12/2015,10/18/2015,201542,2015-42,201542,CN,WPR,FLU_EST_ASIA,Both,285,224,85
CHN,China,2015,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/19/2015,10/25/2015,201543,2015-43,201543,CN,WPR,FLU_EST_ASIA,Both,285,224,86
CHN,China,2015,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/26/2015,11/1/2015,201544,2015-44,201544,CN,WPR,FLU_EST_ASIA,Both,285,224,87
CHN,China,2015,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/2/2015,11/8/2015,201545,2015-45,201545,CN,WPR,FLU_EST_ASIA,Both,285,224,88
CHN,China,2015,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/9/2015,11/15/2015,201546,2015-46,201546,CN,WPR,FLU_EST_ASIA,Both,285,224,89
CHN,China,2015,47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/16/2015,11/22/2015,201547,2015-47,201547,CN,WPR,FLU_EST_ASIA,Both,285,224,90
CHN,China,2015,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/23/2015,11/29/2015,201548,2015-48,201548,CN,WPR,FLU_EST_ASIA,Both,285,224,91
CHN,China,2015,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/30/2015,12/6/2015,201549,2015-49,201549,CN,WPR,FLU_EST_ASIA,Both,285,224,92
CHN,China,2015,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/7/2015,12/13/2015,201550,2015-50,201550,CN,WPR,FLU_EST_ASIA,Both,285,224,93
CHN,China,2015,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/14/2015,12/20/2015,201551,2015-51,201551,CN,WPR,FLU_EST_ASIA,Both,285,224,94
CHN,China,2015,52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/21/2015,12/27/2015,201552,2015-52,201552,CN,WPR,FLU_EST_ASIA,Both,285,224,95
CHN,China,2015,53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/28/2015,1/3/2016,201553,2015-53,201553,CN,WPR,FLU_EST_ASIA,Both,285,224,96
CHN,China,2016,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/4/2016,1/10/2016,201601,2016-01,20161,CN,WPR,FLU_EST_ASIA,Both,285,225,44
CHN,China,2016,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/11/2016,1/17/2016,201602,2016-02,20162,CN,WPR,FLU_EST_ASIA,Both,285,225,45
CHN,China,2016,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/18/2016,1/24/2016,201603,2016-03,20163,CN,WPR,FLU_EST_ASIA,Both,285,225,46
CHN,China,2016,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/25/2016,1/31/2016,201604,2016-04,20164,CN,WPR,FLU_EST_ASIA,Both,285,225,47
CHN,China,2016,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/1/2016,2/7/2016,201605,2016-05,20165,CN,WPR,FLU_EST_ASIA,Both,285,225,48
CHN,China,2016,6,High,High,"week 6 of 2016 (Feb 8-14), influenza activity in North and South Mainland China was still increased slowly, ILI% and influenza positive rate was high.",Moderate,Medium,"In 2015-2016 flu season, the SARI% and number of death associated with influenza reported by surveillance system was lower than last season. But the influence of adjustment of SARI surveillance system  to surveillance data also need to be assessed.",High,Medium,,2/8/2016,2/14/2016,201606,2016-06,20166,CN,WPR,FLU_EST_ASIA,Both,285,225,49
CHN,China,2016,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/15/2016,2/21/2016,201607,2016-07,20167,CN,WPR,FLU_EST_ASIA,Both,285,225,50
CHN,China,2016,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/22/2016,2/28/2016,201608,2016-08,20168,CN,WPR,FLU_EST_ASIA,Both,285,225,51
CHN,China,2016,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/29/2016,3/6/2016,201609,2016-09,20169,CN,WPR,FLU_EST_ASIA,Both,285,225,52
CHN,China,2016,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/7/2016,3/13/2016,201610,2016-10,201610,CN,WPR,FLU_EST_ASIA,Both,285,225,53
CHN,China,2016,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/14/2016,3/20/2016,201611,2016-11,201611,CN,WPR,FLU_EST_ASIA,Both,285,225,54
CHN,China,2016,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/21/2016,3/27/2016,201612,2016-12,201612,CN,WPR,FLU_EST_ASIA,Both,285,225,55
CHN,China,2016,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/28/2016,4/3/2016,201613,2016-13,201613,CN,WPR,FLU_EST_ASIA,Both,285,225,56
CHN,China,2016,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/4/2016,4/10/2016,201614,2016-14,201614,CN,WPR,FLU_EST_ASIA,Both,285,225,57
CHN,China,2016,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/11/2016,4/17/2016,201615,2016-15,201615,CN,WPR,FLU_EST_ASIA,Both,285,225,58
CHN,China,2016,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/18/2016,4/24/2016,201616,2016-16,201616,CN,WPR,FLU_EST_ASIA,Both,285,225,59
CHN,China,2016,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/25/2016,5/1/2016,201617,2016-17,201617,CN,WPR,FLU_EST_ASIA,Both,285,225,60
CHN,China,2016,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/2/2016,5/8/2016,201618,2016-18,201618,CN,WPR,FLU_EST_ASIA,Both,285,225,61
CHN,China,2016,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/9/2016,5/15/2016,201619,2016-19,201619,CN,WPR,FLU_EST_ASIA,Both,285,225,62
CHN,China,2016,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/16/2016,5/22/2016,201620,2016-20,201620,CN,WPR,FLU_EST_ASIA,Both,285,225,63
CHN,China,2016,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/23/2016,5/29/2016,201621,2016-21,201621,CN,WPR,FLU_EST_ASIA,Both,285,225,64
CHN,China,2016,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/30/2016,6/5/2016,201622,2016-22,201622,CN,WPR,FLU_EST_ASIA,Both,285,225,65
CHN,China,2016,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/6/2016,6/12/2016,201623,2016-23,201623,CN,WPR,FLU_EST_ASIA,Both,285,225,66
CHN,China,2016,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/13/2016,6/19/2016,201624,2016-24,201624,CN,WPR,FLU_EST_ASIA,Both,285,225,67
CHN,China,2016,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/20/2016,6/26/2016,201625,2016-25,201625,CN,WPR,FLU_EST_ASIA,Both,285,225,68
CHN,China,2016,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/27/2016,7/3/2016,201626,2016-26,201626,CN,WPR,FLU_EST_ASIA,Both,285,225,69
CHN,China,2016,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/4/2016,7/10/2016,201627,2016-27,201627,CN,WPR,FLU_EST_ASIA,Both,285,225,70
CHN,China,2016,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/11/2016,7/17/2016,201628,2016-28,201628,CN,WPR,FLU_EST_ASIA,Both,285,225,71
CHN,China,2016,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/18/2016,7/24/2016,201629,2016-29,201629,CN,WPR,FLU_EST_ASIA,Both,285,225,72
CHN,China,2016,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/25/2016,7/31/2016,201630,2016-30,201630,CN,WPR,FLU_EST_ASIA,Both,285,225,73
CHN,China,2016,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/1/2016,8/7/2016,201631,2016-31,201631,CN,WPR,FLU_EST_ASIA,Both,285,225,74
CHN,China,2016,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/8/2016,8/14/2016,201632,2016-32,201632,CN,WPR,FLU_EST_ASIA,Both,285,225,75
CHN,China,2016,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/15/2016,8/21/2016,201633,2016-33,201633,CN,WPR,FLU_EST_ASIA,Both,285,225,76
CHN,China,2016,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/22/2016,8/28/2016,201634,2016-34,201634,CN,WPR,FLU_EST_ASIA,Both,285,225,77
CHN,China,2016,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/29/2016,9/4/2016,201635,2016-35,201635,CN,WPR,FLU_EST_ASIA,Both,285,225,78
CHN,China,2016,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/5/2016,9/11/2016,201636,2016-36,201636,CN,WPR,FLU_EST_ASIA,Both,285,225,79
CHN,China,2016,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/12/2016,9/18/2016,201637,2016-37,201637,CN,WPR,FLU_EST_ASIA,Both,285,225,80
CHN,China,2016,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/19/2016,9/25/2016,201638,2016-38,201638,CN,WPR,FLU_EST_ASIA,Both,285,225,81
CHN,China,2016,39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/26/2016,10/2/2016,201639,2016-39,201639,CN,WPR,FLU_EST_ASIA,Both,285,225,82
CHN,China,2016,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/3/2016,10/9/2016,201640,2016-40,201640,CN,WPR,FLU_EST_ASIA,Both,285,225,83
CHN,China,2016,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/10/2016,10/16/2016,201641,2016-41,201641,CN,WPR,FLU_EST_ASIA,Both,285,225,84
CHN,China,2016,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/17/2016,10/23/2016,201642,2016-42,201642,CN,WPR,FLU_EST_ASIA,Both,285,225,85
CHN,China,2016,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/24/2016,10/30/2016,201643,2016-43,201643,CN,WPR,FLU_EST_ASIA,Both,285,225,86
CHN,China,2016,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/31/2016,11/6/2016,201644,2016-44,201644,CN,WPR,FLU_EST_ASIA,Both,285,225,87
CHN,China,2016,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/7/2016,11/13/2016,201645,2016-45,201645,CN,WPR,FLU_EST_ASIA,Both,285,225,88
CHN,China,2016,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/14/2016,11/20/2016,201646,2016-46,201646,CN,WPR,FLU_EST_ASIA,Both,285,225,89
CHN,China,2016,47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/21/2016,11/27/2016,201647,2016-47,201647,CN,WPR,FLU_EST_ASIA,Both,285,225,90
CHN,China,2016,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/28/2016,12/4/2016,201648,2016-48,201648,CN,WPR,FLU_EST_ASIA,Both,285,225,91
CHN,China,2016,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/5/2016,12/11/2016,201649,2016-49,201649,CN,WPR,FLU_EST_ASIA,Both,285,225,92
CHN,China,2016,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/12/2016,12/18/2016,201650,2016-50,201650,CN,WPR,FLU_EST_ASIA,Both,285,225,93
CHN,China,2016,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/19/2016,12/25/2016,201651,2016-51,201651,CN,WPR,FLU_EST_ASIA,Both,285,225,94
CHN,China,2016,52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/26/2016,1/1/2017,201652,2016-52,201652,CN,WPR,FLU_EST_ASIA,Both,285,225,95
CHN,China,2017,1,,,,,,,,,,1/2/2017,1/8/2017,201701,2017-01,20171,CN,WPR,FLU_EST_ASIA,Both,285,226,44
CHN,China,2017,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/9/2017,1/15/2017,201702,2017-02,20172,CN,WPR,FLU_EST_ASIA,Both,285,226,45
CHN,China,2017,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/16/2017,1/22/2017,201703,2017-03,20173,CN,WPR,FLU_EST_ASIA,Both,285,226,46
CHN,China,2017,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/23/2017,1/29/2017,201704,2017-04,20174,CN,WPR,FLU_EST_ASIA,Both,285,226,47
CHN,China,2017,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/30/2017,2/5/2017,201705,2017-05,20175,CN,WPR,FLU_EST_ASIA,Both,285,226,48
