AOW,Batch ID,Code,Comments,CONTINENT,Country Code,Country Id,Dataset Code,Dataset ID,Description,Dimension ID,DS,Ds (User Dim Country),Eff EndDate,Eff StartDate,Ext CreatedBy,Ext CreatedDate,Ext ModifiedBy,Ext ModifiedDate,External ID,External Identifier,ExternalInfoURL,Fact ID,Fips,Fips (User Dim Country),Flu Season,Flu Season (User Dim Country),Fluregion,Fluregion (User Dim Country),Geometry,Geometry (User Dim Country),HAS_NIC,Hemisphere,Hemisphere (User Dim Country),HEMISPHERE_LONG,ID,Impact,IOC,Ioc (User Dim Country),Is Current,Is Measure,Is Official,Is Official (User Dim Country),Is Published,IS_MS,IS_PIP1,IS_PIP2,IS_VALID,ISO,Iso (User Dim Country),Iso2,Iso2 (User Dim Country),IST,Ist (User Dim Country),ITU,Itu (User Dim Country),ITZ_LONG,Marc,Marc (User Dim Country),Master ID,Measure Code,Measure Id,Mort,Mort (User Dim Country),Official Name,Official Name (User Dim Country),Official Name Arabic,Official Name Arabic (User Dim Country),Official Name Chinese,Official Name Chinese (User Dim Country),Official Name English,Official Name English (User Dim Country),Official Name French,Official Name French (User Dim Country),Official Name Russian,Official Name Russian (User Dim Country),Official Name Spanish,Official Name Spanish (User Dim Country),Origin Code,Periodicity Type ID,Pip Output,Processed Date,Range End Value,Range Start Value,Seriousness,SOV_CODE,Sovereign,Sovereign (User Dim Country),Sys ArchivedDate,Sys ArchivedReason,Sys DeletedBy,Sys DeletedDate,Title,Transmission,Value String,ValueString (USER DIM COUNTRY),Week Code,Week Id,Week number,WHO,Who (User Dim Country),WHO_LONG,Whoregion,Whoregion (User Dim Country),WMO,Wmo (User Dim Country),Year Code,Year Id,Year_Week number,Year_Week_number,Display Sequence,Number of Records,Transmission continuous,Value High,Value Low,Value Numeric,ValueStdDev,ValueStdErr
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787640,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,IMPACT,36,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK01,44,1,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201501,201501,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787757,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,IMPACT,36,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK02,45,2,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201502,201502,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787649,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,IMPACT,36,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK03,46,3,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201503,201503,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787658,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,IMPACT,36,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK04,47,4,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201504,201504,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787766,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,IMPACT,36,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK05,48,5,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201505,201505,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787775,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,IMPACT,36,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK06,49,6,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201506,201506,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787784,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,IMPACT,36,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK07,50,7,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201507,201507,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787667,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,IMPACT,36,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK08,51,8,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201508,201508,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787793,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,IMPACT,36,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK09,52,9,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201509,201509,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787676,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,IMPACT,36,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK10,53,10,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201510,201510,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787685,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,IMPACT,36,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK11,54,11,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201511,201511,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787802,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,IMPACT,36,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK12,55,12,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201512,201512,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787739,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,IMPACT,36,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK13,56,13,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201513,201513,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787694,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,IMPACT,36,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK14,57,14,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201514,201514,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787639,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK01,44,1,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201501,201501,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787756,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK02,45,2,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201502,201502,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787648,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK03,46,3,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201503,201503,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787657,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK04,47,4,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201504,201504,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787765,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK05,48,5,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201505,201505,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787774,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK06,49,6,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201506,201506,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787783,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK07,50,7,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201507,201507,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787666,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK08,51,8,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201508,201508,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787792,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK09,52,9,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201509,201509,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787675,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK10,53,10,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201510,201510,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787684,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK11,54,11,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201511,201511,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787801,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK12,55,12,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201512,201512,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787738,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK13,56,13,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201513,201513,170,1,2,,,,,
,7948,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,6/16/2015 13:50,,,,,,286,,3787693,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA,,,6/16/2015 13:50,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK14,57,14,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2015,224,201514,201514,170,1,2,,,,,
,7948,SGP,,Asia,SGP,404,PISA,4,,5,SGP,SGP,12/31/2900 0:00,6/16/2015 13:50,,,,,,261,,3787549,SN,SN,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,SGP,SGP,1,NORTHERN,NORTHERN,Northern hemishere,404,Low,SIN,SIN,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,SGP,SGP,SG,SG,,,SNG,SNG,South-East Asia,si,si,,SERIOUSNESS,10500,3350,3350,Singapore,Singapore,????????,????????,???,???,Singapore,Singapore,Singapour,Singapour,????????,????????,Singapur,Singapur,PISA,,,6/16/2015 13:50,,,Low,SGP,Singapore,Singapore,,,,,Singapore,Low,Low,,WEEK53,96,53,SIN,SIN,Western Pacific Region of WHO,WPR,WPR,SR,SR,2014,223,201453,201453,155,1,2,,,,,
,7948,SGP,,Asia,SGP,404,PISA,4,,5,SGP,SGP,12/31/2900 0:00,6/16/2015 13:50,,,,,,261,,3787558,SN,SN,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,SGP,SGP,1,NORTHERN,NORTHERN,Northern hemishere,404,Low,SIN,SIN,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,SGP,SGP,SG,SG,,,SNG,SNG,South-East Asia,si,si,,SERIOUSNESS,10500,3350,3350,Singapore,Singapore,????????,????????,???,???,Singapore,Singapore,Singapour,Singapour,????????,????????,Singapur,Singapur,PISA,,,6/16/2015 13:50,,,Low,SGP,Singapore,Singapore,,,,,Singapore,Low,Low,,WEEK02,45,2,SIN,SIN,Western Pacific Region of WHO,WPR,WPR,SR,SR,2015,224,201502,201502,155,1,2,,,,,
,7948,SGP,,Asia,SGP,404,PISA,4,,5,SGP,SGP,12/31/2900 0:00,6/16/2015 13:50,,,,,,261,,3787576,SN,SN,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,SGP,SGP,1,NORTHERN,NORTHERN,Northern hemishere,404,Low,SIN,SIN,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,SGP,SGP,SG,SG,,,SNG,SNG,South-East Asia,si,si,,SERIOUSNESS,10500,3350,3350,Singapore,Singapore,????????,????????,???,???,Singapore,Singapore,Singapour,Singapour,????????,????????,Singapur,Singapur,PISA,,,6/16/2015 13:50,,,Low,SGP,Singapore,Singapore,,,,,Singapore,Low,Low,,WEEK10,53,10,SIN,SIN,Western Pacific Region of WHO,WPR,WPR,SR,SR,2015,224,201510,201510,155,1,2,,,,,
,7948,SGP,,Asia,SGP,404,PISA,4,,5,SGP,SGP,12/31/2900 0:00,6/16/2015 13:50,,,,,,261,,3787729,SN,SN,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,SGP,SGP,1,NORTHERN,NORTHERN,Northern hemishere,404,Low,SIN,SIN,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,SGP,SGP,SG,SG,,,SNG,SNG,South-East Asia,si,si,,SERIOUSNESS,10500,3350,3350,Singapore,Singapore,????????,????????,???,???,Singapore,Singapore,Singapour,Singapour,????????,????????,Singapur,Singapur,PISA,,,6/16/2015 13:50,,,Low,SGP,Singapore,Singapore,,,,,Singapore,Low,Low,,WEEK12,55,12,SIN,SIN,Western Pacific Region of WHO,WPR,WPR,SR,SR,2015,224,201512,201512,155,1,2,,,,,
